_time,_value
2026-06-02T22:37:57.707Z,0
2026-06-03T04:00:00.143Z,1
2026-06-03T06:11:42.089Z,3
2026-06-03T08:30:00.101Z,0
2026-06-03T19:54:16.276Z,0
2026-06-04T04:00:00.169Z,1
2026-06-04T07:45:26.179Z,3
2026-06-04T08:30:00.289Z,0
2026-06-04T20:57:30.035Z,0
2026-06-05T04:00:00.093Z,1
2026-06-05T07:25:14.512Z,3
2026-06-05T08:30:00.699Z,0
2026-06-05T18:08:27.401Z,0
2026-06-06T04:00:00.744Z,1
2026-06-06T07:04:11.218Z,3
2026-06-06T08:30:02.072Z,0
2026-06-06T19:00:17.857Z,0
2026-06-07T04:00:01.522Z,1
2026-06-07T07:37:37.305Z,3
2026-06-07T08:30:00.158Z,0
2026-06-07T19:29:43.239Z,0
2026-06-08T04:00:00.157Z,1
2026-06-08T06:28:48.212Z,3
2026-06-08T08:30:00.304Z,0
2026-06-08T21:12:59.01Z,0
2026-06-09T04:00:00.055Z,1
2026-06-09T07:49:24.216Z,3
2026-06-09T08:30:01.387Z,0
2026-06-09T19:59:32Z,0
2026-06-09T19:59:32.967Z,0
2026-06-10T04:00:00Z,1
2026-06-10T04:00:00.054Z,1
2026-06-10T07:02:37Z,3
2026-06-10T07:02:38.603Z,3
2026-06-10T08:30:00Z,0
2026-06-10T08:30:03.793Z,0
2026-06-10T20:05:07Z,0
2026-06-10T20:05:10.266Z,0
2026-06-11T04:00:00Z,1
2026-06-11T04:00:00.095Z,1
2026-06-11T06:29:47Z,0
2026-06-11T06:29:48Z,0
2026-06-11T06:29:48.522Z,0
2026-06-11T06:29:50.444Z,0
2026-06-11T06:29:50.49Z,0
2026-06-11T07:21:06Z,1
2026-06-11T07:21:06.731Z,1
2026-06-11T07:21:06.785Z,1
2026-06-11T07:21:06.829Z,1
2026-06-11T07:23:49Z,3
2026-06-11T07:23:49.839Z,3
2026-06-11T08:30:00Z,0
2026-06-11T08:30:03.348Z,0
2026-06-11T19:07:04Z,0
2026-06-11T19:07:05.828Z,0
2026-06-12T04:00:00Z,1
2026-06-12T04:00:00.064Z,1
2026-06-12T07:03:39Z,3
2026-06-12T07:03:40.14Z,3
2026-06-12T08:30:00Z,0
2026-06-12T08:30:11.538Z,0
2026-06-12T19:25:09Z,0
2026-06-12T19:25:15.158Z,0
2026-06-13T04:00:00Z,1
2026-06-13T04:00:00.049Z,1
2026-06-13T07:02:51Z,3
2026-06-13T07:02:51.987Z,3
2026-06-13T08:30:00Z,0
2026-06-13T08:30:00.664Z,0
2026-06-13T19:54:17Z,0
2026-06-13T19:54:18.532Z,0
2026-06-14T04:00:00Z,1
2026-06-14T04:00:00.06Z,1
2026-06-14T06:41:44Z,3
2026-06-14T06:41:44.539Z,3
2026-06-14T08:30:00Z,0
2026-06-14T08:30:00.648Z,0
2026-06-14T20:22:25Z,0
2026-06-14T20:22:25.514Z,0
2026-06-15T04:00:00Z,1
2026-06-15T04:00:00.063Z,1
2026-06-15T06:23:41Z,3
2026-06-15T06:23:41.752Z,3
2026-06-15T08:30:00Z,0
2026-06-15T08:30:13.336Z,0
2026-06-15T21:32:31Z,0
2026-06-15T21:32:32.149Z,0
2026-06-16T04:00:00Z,1
